Departamento|NombreAutoridad|Genero|Cargo|Partidos_Organizaciones|porcentaje
Cochabamba|MARIBEL RODRIGUEZ VALLEJOS|F|Concejal|MAS|
Cochabamba|FRANCISCO FERMIN NUÑEZ|M|Concejal|MAS|
Cochabamba|LEDY PAULA NUMBELA DELGADILLO|F|Concejal|UNICO|
Cochabamba|WALDO VARGAS ROJAS|M|Concejal|MAS|
Cochabamba|ISABEL ZUNILDA ZERNA REQUE|M|Concejal|ARI|
Cochabamba|GONZALO ORELLANA REQUE|M|Concejal|UNICO|
Cochabamba|MARITZA QUINTEROS GUTIERREZ|F|Concejal|MAS|
Cochabamba|BERTHY ROJAS ORELLANA|M|Concejal|MAS|
Cochabamba|VANIA ORELLANA TORRICO|F|Concejal|MAS|
Cochabamba|GABRIEL ARZE SANCHEZ|M|Concejal|MAS|
Cochabamba|HERMINIA ORELLANA ORELLANA|F|Concejal|MAS|
Cochabamba|ALEX GUSTAVO OVANDO FERNANDEZ|M|Concejal|MAS|
Cochabamba|JUAN COSSIO MORALES|M|Concejal|MAS|
Cochabamba|CRISTINA  VALLEJOS|F|Concejal|UNICO|
Cochabamba|ASUNTA MACIAS VELARDE|F|Concejal|MAS|
Cochabamba|EDWIN VILLARROEL CAMACHO|M|Concejal|UNICO|
Cochabamba|EPIFANIO CLAROS ALVARES|M|Concejal|MAS|
Cochabamba|MISAEL ARAUCO QUIROZ|M|Concejal|MAS|
Cochabamba|FLORENTINA MAMANI CONDORI|F|Concejal|MAS|
Cochabamba|VICENTE CONDORI MIRANDA|M|Concejal|MAS|
Cochabamba|LEONIDA VASQUEZ GUZMAN|F|Concejal|MAS|
Cochabamba|AGUSTINA CONDORI CANCHI|F|Concejal|POKUY|
Cochabamba|CLAUDIA SOLIZ PINTO|F|Concejal|MAS|
Cochabamba|GUSTABO CHIRINOS MEJIA|M|Concejal|MAS|
Cochabamba|MARTINA SERNA MENECES|F|Concejal|MAS|
Cochabamba|RAFAEL ROJAS ORELLANA|M|Concejal|MAS|
Cochabamba|ELIZABETH CASTELLON PEREZ|F|Concejal|MAS|
Cochabamba|NORBERTO  VALENCIA|M|Concejal|MAS|
Cochabamba|MARIA LUS HIDALGO MERIDA|F|Concejal|MAS|
Cochabamba|LUIS ARCE CLEMENTE|M|Concejal|MAS|
Cochabamba|DELIA PEREZ MAMANI|F|Concejal|MAS|
Cochabamba|LIMBERT CONDO DURAN|M|Concejal|UNICO|
Cochabamba|DIEGO GREGORIO PEREZ BELZU|M|Concejal|MAS|
Cochabamba|SONILDA SEÑA TERRAZAS|F|Concejal|MAS|
Cochabamba|||Concejal|MAS|
Cochabamba|CARMEN RAQUEL SORIA RIVERA|F|Concejal|UNICO|
Cochabamba|DORIS CLAUDIA TORREZ ANTEZANA|F|Concejal|DEMOCRATAS|
Cochabamba|ESTEBAN FERNANDEZ GARCIA|M|Concejal|MAS|
Cochabamba|CESAR HUMBERTO NAVIA ARZABE|M|Concejal|DEMOCRATAS|
Cochabamba|CARMINIA NAVARRO TORRICO|F|Concejal|MAS|
Cochabamba|HILDA DAZA SORIA|F|Concejal|DEMOCRATAS|
Cochabamba|CRISTHIAN ANDRES PALACIOS BUSTAMANTE|M|Concejal|DEMOCRATAS|
Cochabamba|JULIO ENRRIQUE MERIDA BAZOALTO|M|Concejal|MAS|
Cochabamba|FABIOLA VASQUEZ LEON|F|Concejal|DEMOCRATAS|
Cochabamba|ROSE MARY NOGALES BAZOALTO|F|Concejal|MAS|
Cochabamba|DIEGO SIÑANIZ GUZMAN|M|Concejal|DEMOCRATAS|
Cochabamba|FABIOLA DEYSI CAMACHO TORDOYA|F|Concejal|UNICO|
Cochabamba|TOMAS ZURITA PANOZO|M|Concejal|MAS|
Cochabamba|MARTIN ALVAREZ BALCERAS|M|Concejal|UNICO|
Cochabamba|ANA SAAVEDRA MAMANI|F|Concejal|MAS|
Cochabamba|ALDO ELAR VELARDE TERAN|M|Concejal|UNPA|
Cochabamba|FIDEL TORRES RODRIGUEZ|M|Concejal|MAS|
Cochabamba|FRANCISCA HINOJOSA ROJAS|F|Concejal|UNICO|
Cochabamba|AMALIA FERNANDEZ CAERO|F|Concejal|MAS|
Cochabamba|ISIDRO ARIMOSA PANIAGUA|M|Concejal|MAS|
Cochabamba|SANDRO GARCIA PANOZO|M|Concejal|PUN|
Cochabamba|MIRIAM VEIZAGA |F|Concejal|MAS|
Cochabamba|MIRIAN HELEN HONOR ESCOBAR|F|Concejal|PUN|
Cochabamba|ALEJANDRO NILIO RIOS ORETEA|M|Concejal|MAS|
Cochabamba|RANULFO ZAPATA RIOS|M|Concejal|MAS-IPSP|
Cochabamba|ROSARIO MELENDRES CASTELLON|F|Concejal|MAS-IPSP|
Cochabamba|ADEMAR  GUZMAN|M|Concejal|MAS-IPSP|
Cochabamba|ALEJANDRINA SOTO MONTAÑO|F|Concejal|MAS-IPSP|
Cochabamba|FRANCISCO ROCHA ROJAS|M|Concejal|MAS-IPSP|
Cochabamba|FERNANDO MENDOZA MOLLINEDO|M|Concejal|MAS |
Cochabamba|ROSA CONDORI AYNE|F|Concejal|MAS |
Cochabamba|FLORENCIO ESPINOZA QUIROZ|M|Concejal|MAS |
Cochabamba|ROZ MERY GUZMAN PEÑA|F|Concejal|UNICO|
Cochabamba|JUANA POMA LEON|F|Concejal|MAS |
Cochabamba|LUCIO CALLATA GARNICA|M|Concejal|MAS |
Cochabamba|FLORA MOLLO DELGADILLO|F|Concejal|MAS |
Cochabamba|CRISPIN TORREZ BORDA|M|Concejal|MAS-IPSP|
Cochabamba|ASUNTA ESCOBAR CALLAO|F|Concejal|MAS-IPSP|
Cochabamba|JUAN ALVAREZ GUZMAN|M|Concejal|MAS-IPSP|
Cochabamba|GUADALUPE MURIEL |F|Concejal|MAS-IPSP|
Cochabamba|SINFORIANO RAMIREZ VILA|M|Concejal|MAS-IPSP|
Cochabamba|GABRIEL RIVA CARRILLO|M|Concejal|MAS-IPSP|
Cochabamba|WILMA SILES QUISPE|F|Concejal|MAS-IPSP|
Cochabamba|JORGE RIOS QUISPE|M|Concejal|MAS-IPSP|
Cochabamba|CRISTINA FERNANDEZ GABRIEL|F|Concejal|MAS-IPSP|
Cochabamba|GREGORIO LAZARTE ROCHA|M|Concejal|MAS-IPSP|
Cochabamba|ELISAVEHT QUINTANA BAUTISTA|F|Concejal|MAS-IPSP|
Cochabamba|DANIEL JESUS GUTIERREZ LOVERA|M|Concejal|MAS-IPSP|
Cochabamba|MARIA GLORIA  SOTO|F|Concejal|MAS|
Cochabamba|YOLANDA MAMANI CONDORI|F|Concejal|UNICO|
Cochabamba|JUVENAL HINOJOSA SILES|M|Concejal|MAS|
Cochabamba|LEONARDA GUEVARA |F|Concejal|MAS|
Cochabamba|IVAN RODRIGUEZ FLORES|M|Concejal|UNICO|
Cochabamba|MARGARITA CABALLERO SARABIA|F|Concejal|MAS|
Cochabamba|NORAH HERBAS CAMACHO|F|Concejal|MNR|
Cochabamba|PEDRO COTRINA FLORES|M|Concejal|MAS|
Cochabamba|MARGARITA BLANCO PERALTA|F|Concejal|MAS|
Cochabamba|MODESTO GARCIA FRANCO|F|Concejal|MNR|
Cochabamba|RAUL MENDOZA HIGUERA|M|Concejal|MAS|
Cochabamba|ROSA TERRAZAS SILES|F|Concejal|MAS|
Cochabamba|REINA SANDRA GONZALES JAILLITA|F|Concejal|UNICO|
Cochabamba|CELSO MOLINA MUÑOZ|M|Concejal|MAS|
Cochabamba|JULIETA LAMAS VARGAS|F|Concejal|MAS|
Cochabamba|APOLONIO AQUINO ROCHA|M|Concejal|MAS|
Cochabamba|SANTIAGO GONZALES MAMANI|M|Concejal|UNICO|
Cochabamba|NATIVIDAD ENCINAS PARDO|F|Concejal|MAS-IPSP|
Cochabamba|ORLANDO LOPEZ VALLEJOS|M|Concejal|MAS-IPSP|
Cochabamba|BEATRIS VASQUEZ LARA|F|Concejal|MAS-IPSP|
Cochabamba|HERNAN JIMENEZ COCA|M|Concejal|MAS-IPSP|
Cochabamba|GEORGINA CLAROS GARCIA|F|Concejal|MAS-IPSP|
Cochabamba|FRANCISCO RODRIGUEZ VEIZAGA|M|Concejal|MAS|
Cochabamba|OCTAVIO BALDERRAMA ALVARES|M|Concejal|DEMOCRATAS|
Cochabamba|BEATRIS HIGUERA QUISPE|F|Concejal|MAS|
Cochabamba|EDGAR ORELLANA ROJAS|M|Concejal|MAS|
Cochabamba|||Concejal|DEMOCRATAS|
Cochabamba|FABIAN LEON ZAPATA|M|Concejal|MAS-IPSP|
Cochabamba|MARTHA GUARAYO QUISPE|F|Concejal|MAS-IPSP|
Cochabamba|GUILLERMO AZERO MALAGA|M|Concejal|MAS-IPSP|
Cochabamba|REINITA GONZALES JALDIN|F|Concejal|MAS-IPSP|
Cochabamba|NORBERTO CADIMA HIGUERA|M|Concejal|MAS-IPSP|
Cochabamba|NIEVES ZENTENO COAQUIRA|F|Concejal|MAS|
Cochabamba|SIMON RODRIGUEZ FRANCO|M|Concejal|MAS|
Cochabamba|GETRUDES CRUZ PEREZ|F|Concejal|MAS|
Cochabamba|JULIAN ALANES COAQUIRA|M|Concejal|MAS|
Cochabamba|VALENTINA CHAMBI MAMANI|F|Concejal|MAS|
Cochabamba|EMILIANA CHURA FALZO|F|Concejal|MAS|
Cochabamba|RENE GUZMAN UGARTE|M|Concejal|MAS|
Cochabamba|JUANA MAMANI FELIPE|F|Concejal|MAS|
Cochabamba|GABINO ALAVE MALDONADO|M|Concejal|MAS|
Cochabamba|SIMONA QUISPE MAMANI|F|Concejal|MAS|
Cochabamba|ADALID ZABALA LOREÑO|M|Concejal|MAS-IPSP|
Cochabamba|FRUCTUOSA ARMINDA ESCOBAR |F|Concejal|MAS-IPSP|
Cochabamba|CARLOS JIMENEZ COCA|M|Concejal|UNICO|
Cochabamba|SANTOS PASCUAL UGARTE|M|Concejal|MAS-IPSP|
Cochabamba|ALFREDO QUIROZ ANGULO|M|Concejal|TO.CA.|
Cochabamba|MARIA RAMOS PORCO|F|Concejal|MAS-IPSP|
Cochabamba|PEDRO ZARATE FERNANDEZ|M|Concejal|MAS-IPSP|
Cochabamba|DELINA VIDAL CARABALLO|F|Concejal|MAS-IPSP|
Cochabamba|JUAN CESAR LOZA MEDINA|M|Concejal|UNICO|
Cochabamba|HUMBERTO FLORES SILES|M|Concejal|MAS-IPSP|
Cochabamba|NELLY GARCIA HERBAS|F|Concejal|MAS-IPSP|
Cochabamba|ANA MERCEDES HERRERA RUEDA|F|Concejal|UNICO|
Cochabamba|ASTERIA AGUILAR CUEVAS|F|Concejal|MAS-IPSP|
Cochabamba|PRIMITIVO VILLA PANIAGUA|M|Concejal|MAS-IPSP|
Cochabamba|RUFINA COLQUE CALIZAYA|F|Concejal|MAS-IPSP|
Cochabamba|FORTUNATO NINA LOZANO|M|Concejal|MAS-IPSP|
Cochabamba|ANA MARIA ONOFRE PEDROZA|F|Concejal|MAS-IPSP|
Cochabamba|DANIEL INTURIAS FLORES|M|Concejal|CREE|
Cochabamba|SOLENCA SALAZAR VOCAL|F|Concejal|MAS-IPSP|
Cochabamba|MERCEDES RODRIGUEZ CAYO|F|Concejal|CREE|
Cochabamba|ROGER PINTO FRANCO|M|Concejal|MAS-IPSP|
Cochabamba|RODRIGO ROMAN ILLANES|M|Concejal|CREE|
Cochabamba|LYA CARINA CORDOVA VOCAL|F|Concejal|MAS-IPSP|
Cochabamba|JUDITH AMANDA HINOJOSA ROJAS|F|Concejal|CREE|
Cochabamba|KARINA DELGADILLO ROCHA|F|Concejal|MAS|
Cochabamba|ELENA TORRICO RONDAL|F|Concejal|UNICO|
Cochabamba|WILLIAN VASQUEZ POZO|M|Concejal|MAS|
Cochabamba|HILDA ORTUÑO ESCOBAR|F|Concejal|MAS|
Cochabamba|GROBER MENESES SORIA|M|Concejal|UNICO|
Cochabamba|RHILGAR NERIO ZURITA TERCEROS|M|Concejal|MAS-IPSP|
Cochabamba|GINES VALDIVIESO HERMOSA|F|Concejal|FPV|
Cochabamba|MONICA ROSARIO  CLAROS|F|Concejal|MAS-IPSP|
Cochabamba|ROSA LAZARTE CASTRO|F|Concejal|FPV|
Cochabamba|EDGAR JESUS FAJARDO MEDRANO|M|Concejal|MAS-IPSP|
Cochabamba|XIMENA MALDONADO VILLARROEL|F|Concejal|FPV|
Cochabamba|FABIOLA JAQUELIN LOPEZ SOTO|F|Concejal|MAS-IPSP|
Cochabamba|ZACARIAS JAYTA BERRIOS|M|Concejal|FPV|
Cochabamba|JUAN PABLO RIOS ALBERTO|M|Concejal|MAS-IPSP|
Cochabamba|VIRGINIA GUARABIA HUISA|F|Concejal|FPV|
Cochabamba|XIMENA GUZMAN CAPIA|F|Concejal|MAS-IPSP|
Cochabamba|LILIAN ANA PONCE TERRAZAS|F|Concejal|DEMOCRATAS|
Cochabamba|PLACIDO MOLINA JOVE|M|Concejal|FPV|
Cochabamba|WILIAM DOUGLAS NAVA VIA|M|Concejal|MAS-IPSP|
Cochabamba|PATRICIA YAURIPARI ARROYO|F|Concejal|FPV|
Cochabamba|MARIA ELIZABETH BARCAYA CHUNGARA|F|Concejal|MAS-IPSP|
Cochabamba|ESPERANZA SEJAS LICONA|F|Concejal|MAS-IPSP|
Cochabamba|FROILAN ELVIS MARQUINA CARRASCO|M|Concejal|UNICO|
Cochabamba|JUAN DIRSEO QUIROZ SOLIZ|M|Concejal|MAS-IPSP|
Cochabamba|MARIA NORMA AYALA BALDERRAMA|F|Concejal|UNICO|
Cochabamba|BACILIA ALEGRE ROCHA|F|Concejal|MAS-IPSP|
Cochabamba|GUIDO CASIANO LEDEZMA HERRERA|M|Concejal|MAS-IPSP|
Cochabamba|ISRAEL SOLIS GUTIERREZ|M|Concejal|UNICO|
Cochabamba|ALEJANDRA MONSERRAT PAOLA UNZUETA BELTRAN|F|Concejal|MAS-IPSP|
Cochabamba|BETHY TORRICO ESTEVEZ|F|Concejal|MNR|
Cochabamba|FLORENTINO PEREZ MONTECINOS|M|Concejal|MAS-IPSP|
Cochabamba|JOHNNY REVOLLO LOPEZ|M|Concejal|MNR|
Cochabamba|RICHARD ROCABADO ROJAS|M|Concejal|DEMOCRATA|
Cochabamba|JANETH TACIANA VARGAS MIRANDA|F|Concejal|MAS-IPSP|
Cochabamba|XIMENA JAKELIN CLAROS UREÑA|F|Concejal|MNR|
Cochabamba|REMIGIO SAENZ MEDRANO|M|Concejal|MAS-IPSP|
Cochabamba|MILVIA YDA COLQUE CABALLERO|F|Concejal|UNICO|
Cochabamba|LUCY ESTRADA SORIA|F|Concejal|MAS-IPSP|
Cochabamba|NESTOR MERCADO TAPIA|M|Concejal|RETO|
